author_first,city_code_max,city_code_min,city_code1
尹恒,1100.0,1100.0,False
尹振东,3701.0,1100.0,True
尹振涛,1100.0,1100.0,False
尹毅飞,6101.0,6101.0,False
尹翔硕,3100.0,3100.0,False
尹虹潘,5000.0,5000.0,False
尹银,1100.0,1100.0,False
尹雷,2101.0,2101.0,False
尹骞翮,1100.0,1100.0,False
尹龙,1100.0,1100.0,False
屈子力,1200.0,1200.0,False
屈小娥,6101.0,6101.0,False
屈文洲,3502.0,3502.0,False
屠年松,5301.0,5301.0,False
山立威,5101.0,5101.0,False
岑维,1100.0,1100.0,False
岳书敬,5101.0,5101.0,False
岳希明,1100.0,1100.0,False
岳昌君,1100.0,1100.0,False
岳贤平,3407.0,3407.0,False
崔婕,1401.0,1401.0,False
崔宏,1100.0,1100.0,False
崔恩慧,1200.0,1200.0,False
崔惠贤,3100.0,3100.0,False
崔日明,2101.0,2101.0,False
崔炳文,1200.0,1200.0,False
崔蓓,2102.0,2102.0,False
左志方,1100.0,1100.0,False
左振秀,2102.0,2102.0,False
左珩珺,1100.0,1100.0,False
左翔,3100.0,3100.0,False
巩宿裕,4401.0,4401.0,False
巩师恩,3201.0,3201.0,False
巫云仙,1100.0,1100.0,False
巫强,3201.0,1100.0,True
巫景飞,3201.0,3201.0,False
巴曙松,3401.0,1100.0,True
帅传敏,1100.0,1100.0,False
帖俊峰,1100.0,1100.0,False
席秀海,3705.0,3705.0,False
席鹏辉,1100.0,1100.0,False
常中阳,3100.0,3100.0,False
常晨,3100.0,3100.0,False
常进雄,3100.0,3100.0,False
常风林,1100.0,1100.0,False
干春晖,3100.0,3100.0,False
干杏娣,3100.0,3100.0,False
平新乔,1100.0,1100.0,False
庄启飞,3100.0,3100.0,False
庄妍,3702.0,3702.0,False
庄子罐,4201.0,4201.0,False
庄子银,4201.0,4201.0,False
庄晓玖,4201.0,4201.0,False
庄起善,3100.0,3100.0,False
应千伟,4401.0,4401.0,False
应莉雅,3502.0,3502.0,False
庞丽华,1100.0,1100.0,False
庞介民,5101.0,5101.0,False
庞念伟,1100.0,1100.0,False
庞晓波,2201.0,2201.0,False
庞淑娟,1100.0,1100.0,False
庞瑞芝,1200.0,1200.0,False
康卫华,1200.0,1200.0,False
康珂,1100.0,1100.0,False
康立,1100.0,1100.0,False
康继军,5000.0,5000.0,False
廉永辉,1200.0,1200.0,False
廖国民,3100.0,3100.0,False
廖小东,5201.0,5201.0,False
廖尧麟,1200.0,1200.0,False
廖平之,1100.0,1100.0,False
廖成林,5000.0,5000.0,False
廖明情,4401.0,4401.0,False
廖理,1100.0,1100.0,False
廖艳嫔,4401.0,4401.0,False
弓劲梅,1200.0,1200.0,False
张一林,5101.0,5101.0,False
张三峰,3201.0,3201.0,False
张世君,1100.0,1100.0,False
张世晴,1200.0,1200.0,False
张世英,1200.0,1200.0,False
张东刚,1200.0,1100.0,True
张东祥,4201.0,4201.0,False
张中元,1100.0,1100.0,False
张中朝,1100.0,1100.0,False
张丹丹,1100.0,1100.0,False
张丹妮,3201.0,3201.0,False
张为付,3201.0,3201.0,False
张丽,1200.0,1200.0,False
张丽华,5301.0,5301.0,False
张丽坤,1100.0,1100.0,False
张义博,1100.0,1100.0,False
张云,1200.0,1100.0,True
张亚军,5201.0,5201.0,False
张亚斌,4301.0,4301.0,False
张亚雄,1100.0,1100.0,False
张亦春,3502.0,3502.0,False
张亨明,3401.0,3401.0,False
张京心,4401.0,4401.0,False
张仁德,1200.0,1200.0,False
张仁枫,5101.0,5101.0,False
张伟,5201.0,1100.0,True
张伟进,6101.0,6101.0,False
张传勇,3100.0,3100.0,False
张伯伟,1200.0,1200.0,False
张佐敏,4401.0,4401.0,False
张俊妮,1100.0,1100.0,False
张俊山,1200.0,1200.0,False
张健华,1100.0,1100.0,False
张先锋,3401.0,3401.0,False
张光利,1100.0,1100.0,False
张光南,4401.0,4401.0,False
张光平,3100.0,3100.0,False
张兴亮,3304.0,3304.0,False
张兴华,3401.0,3401.0,False
张兵,3201.0,1200.0,True
张冀,1100.0,1100.0,False
张再生,1200.0,1200.0,False
张军,3100.0,3100.0,False
张凌翔,1200.0,1200.0,False
张凯,1100.0,1100.0,False
张利风,3301.0,3301.0,False
张前程,3401.0,3401.0,False
张剑,5101.0,5101.0,False
张剑虎,1200.0,1200.0,False
张勇,4401.0,1100.0,True
张勋,1100.0,1100.0,False
张华,3201.0,3201.0,False
张协奎,4501.0,4501.0,False
张卓元,1100.0,1100.0,False
张卫国,5000.0,3701.0,True
张卫平,3100.0,1100.0,True
张友国,1100.0,1100.0,False
张古鹏,1100.0,1100.0,False
张可云,1100.0,1100.0,False
张合金,5101.0,5101.0,False
张同斌,2102.0,2102.0,False
张同龙,4401.0,1200.0,True
张启迪,1100.0,1100.0,False
张坤,1100.0,1100.0,False
张大永,5101.0,5101.0,False
张天华,4401.0,4401.0,False
张太原,4301.0,4301.0,False
张威,4401.0,4401.0,False
张娜,3702.0,3702.0,False
张学功,4201.0,4201.0,False
张学勇,1100.0,1100.0,False
张学文,3100.0,3100.0,False
张学江,3502.0,3502.0,False
张学良,3100.0,3100.0,False
张宁,4401.0,1100.0,True
张宇,1200.0,1100.0,True
张宇燕,1100.0,1100.0,False
张安淇,3100.0,3100.0,False
张宏如,3204.0,3204.0,False
张宗新,3100.0,3100.0,False
张宗益,5000.0,5000.0,False
张定胜,4201.0,4201.0,False
张小茜,3301.0,3301.0,False
张少军,3502.0,3502.0,False
张少华,4401.0,4401.0,False
张屹东,1200.0,1200.0,False
张屹山,2201.0,2201.0,False
张岩,1100.0,1100.0,False
张岩贵,1200.0,1200.0,False
张峥,1100.0,1100.0,False
张峰,1200.0,1100.0,True
张峻晓,1100.0,1100.0,False
张川川,1100.0,1100.0,False
张平,3100.0,1100.0,True
张庆元,1200.0,1200.0,False
张庆君,1200.0,1100.0,True
张庆昌,1100.0,1100.0,False
张延群,1100.0,1100.0,False
张建军,4201.0,1100.0,True
张建华,4201.0,4201.0,False
张建君,1100.0,1100.0,False
张建波,3701.0,3701.0,False
张建琦,4401.0,4401.0,False
张建红,5301.0,5301.0,False
张弢,3100.0,3100.0,False
张强,5301.0,1100.0,True
张彤,5101.0,5101.0,False
张彤玉,1200.0,1200.0,False
张彤进,1200.0,1200.0,False
张彬,4201.0,4201.0,False
张彬斌,1100.0,1100.0,False
张征宇,3100.0,3100.0,False
张德荣,3502.0,3502.0,False
张志文,4401.0,4401.0,False
张志柏,3100.0,3100.0,False
张志超,1200.0,1200.0,False
张惠,4401.0,3201.0,True
张慕濒,3201.0,3201.0,False
张成,3201.0,3201.0,False
张成思,1100.0,1100.0,False
张成虎,6101.0,6101.0,False
张扬,4101.0,4101.0,False
张承惠,1100.0,1100.0,False
张捷,4401.0,4401.0,False
张敏,1100.0,1100.0,False
张敬峰,1100.0,1100.0,False
张文君,3502.0,3502.0,False
张文武,3201.0,3201.0,False
张文璋,3502.0,3502.0,False
张文魁,1100.0,1100.0,False
张斌,1100.0,1100.0,False
张新,1100.0,1100.0,False
张新泽,1100.0,1100.0,False
张方杰,3702.0,3702.0,False
张日新,2101.0,2101.0,False
张旭昆,3301.0,3301.0,False
张明,1100.0,1100.0,False
张明海,3100.0,3100.0,False
张昕竹,3601.0,3601.0,False
张晏,3100.0,1100.0,True
张晓东,2102.0,2102.0,False
张晓军,1200.0,1200.0,False
张晓凤,6401.0,6401.0,False
张晓娣,3100.0,3100.0,False
张晓宏,1100.0,1100.0,False
张晓山,1100.0,1100.0,False
张晓峒,1200.0,1200.0,False
张晓慧,1100.0,1100.0,False
张晓旭,6101.0,6101.0,False
张晓晶,1100.0,1100.0,False
张晓燕,1401.0,1401.0,False
张晓玫,5101.0,5101.0,False
张晓莉,3100.0,3100.0,False
张晔,3201.0,3201.0,False
张晖明,3100.0,3100.0,False
张晗,2102.0,2102.0,False
张晶,3701.0,3701.0,False
张曙光,1100.0,1100.0,False
张曙霄,2201.0,2201.0,False
张曦,2301.0,2301.0,False
张未末,3100.0,3100.0,False
张杰,6101.0,1100.0,True
张松孝,2102.0,2102.0,False
张松洁,1100.0,1100.0,False
张林,5101.0,5101.0,False
张林秀,1100.0,1100.0,False
张栋,4101.0,4101.0,False
张格,1100.0,1100.0,False
张桥云,5101.0,5101.0,False
张梦婷,3302.0,3302.0,False
张棋,1100.0,1100.0,False
张楠,1100.0,1100.0,False
张正堂,3201.0,3201.0,False
张正平,1100.0,1100.0,False
张毓茜,3100.0,3100.0,False
张永强,1200.0,1200.0,False
张永林,1100.0,1100.0,False
张江莉,1100.0,1100.0,False
张治,3201.0,3201.0,False
张波,4403.0,1200.0,True
张洁,1200.0,1200.0,False
张洪,5301.0,5301.0,False
张洪武,1100.0,1100.0,False
张洪辉,4201.0,4201.0,False
张海,4301.0,4301.0,False
张海峰,1100.0,1100.0,False
张海洋,3301.0,1100.0,True
张海鹏,1200.0,1200.0,False
张涛,3100.0,3100.0,False
张淦,3201.0,3201.0,False
张清勇,1100.0,1100.0,False
张满银,1100.0,1100.0,False
张瀛,3100.0,3100.0,False
张炳申,4401.0,4401.0,False
张焕明,6101.0,6101.0,False
张熠,3100.0,3100.0,False
张爱民,3100.0,3100.0,False
张爽,3100.0,3100.0,False
张玉明,3100.0,3100.0,False
张玮婷,3100.0,3100.0,False
张珩,6104.0,6104.0,False
张琥,1100.0,1100.0,False
张琦,4201.0,1200.0,True
张琪,1200.0,1200.0,False
张琳,1200.0,1200.0,False
张琴,3302.0,3302.0,False
张瑞稳,3401.0,3401.0,False
张璇,4201.0,4201.0,False
张璟,5101.0,5101.0,False
张矢的,1100.0,1100.0,False
张碧琼,1100.0,1100.0,False
张礼卿,1100.0,1100.0,False
张祥建,3100.0,3100.0,False
张立群,1100.0,1100.0,False
张竟成,1100.0,1100.0,False
张笑梅,1100.0,1100.0,False
张红,4401.0,1100.0,True
张红地,1100.0,1100.0,False
张红宇,5101.0,5101.0,False
张红梅,2201.0,2201.0,False
张绍岩,1200.0,1200.0,False
张绍瑞,1100.0,1100.0,False
张结海,3100.0,3100.0,False
张继袖,1100.0,1100.0,False
张维,3201.0,3201.0,False
张维迎,1100.0,1100.0,False
张羽,2102.0,1100.0,True
张翔,1100.0,1100.0,False
张翼,1100.0,1100.0,False
张耿,3100.0,3100.0,False
张肖飞,4101.0,4101.0,False
张育红,5000.0,5000.0,False
张自然,1100.0,1100.0,False
张航,3201.0,3201.0,False
张艳,4403.0,4403.0,False
张苏,1100.0,1100.0,False
张茵,6104.0,6104.0,False
张茹,3201.0,3201.0,False
张荔,2101.0,2101.0,False
张莉,4401.0,4401.0,False
张菡,1100.0,1100.0,False
张萍,3301.0,3301.0,False
张蕾,6101.0,6101.0,False
张薄洋,1200.0,1200.0,False
张衔,5101.0,5101.0,False
张衢,4401.0,4401.0,False
张诚,1200.0,1200.0,False
张赫,3100.0,3100.0,False
张超,3100.0,1200.0,True
张跃华,3301.0,3301.0,False
张跃文,1100.0,1100.0,False
张路,1200.0,1200.0,False
张车伟,1100.0,1100.0,False
张辉,1200.0,1100.0,True
张连众,1200.0,1200.0,False
张连城,1100.0,1100.0,False
张述存,3701.0,3701.0,False
张邦辉,5000.0,5000.0,False
张金宝,1100.0,1100.0,False
张铮,2201.0,2201.0,False
张锦华,3100.0,3100.0,False
张长龙,4401.0,4401.0,False
张阳,3201.0,3201.0,False
张雪兰,4201.0,4201.0,False
张雯,3601.0,3601.0,False
张霓,2101.0,2101.0,False
张霖琳,4401.0,4401.0,False
张靖佳,1200.0,1200.0,False
张静,1100.0,1100.0,False
张顺明,3502.0,3502.0,False
张颖,6101.0,6101.0,False
张风林,2102.0,2102.0,False
张馨,3502.0,3502.0,False
张鹏,1100.0,1100.0,False
张鹤,1100.0,1100.0,False
张黎娜,3201.0,3201.0,False
张龙耀,3201.0,3201.0,False
强永昌,3100.0,3100.0,False
彭佳,4201.0,4201.0,False
彭俞超,1100.0,1100.0,False
彭兴韵,1100.0,1100.0,False
彭凯翔,4102.0,4102.0,False
