,author_first,unit_city_code,unitnum,unitdiff
32994,王虎,3701.0,2,山东师范大学;山东省广播电视总台与中国人民大学;
32995,王虎,4201.0,3,华中农业大学;武汉理工大学;华中科技大学;
32996,王虎,5107.0,3,四川绵阳市物价局;绵阳市物价局;四川省绵阳市物价局;
32997,王虹,1100.0,3,中国出口信用保险公司;北京工业大学;中国水利水电科学研究院;
32998,王虹,1200.0,5,天津财经大学;河北工业大学;天津职业大学;天津音乐学院;天津广播电视;
32999,王虹,2101.0,4,中国刑事警察学院;辽宁省委党校;沈阳师范大学;鲁迅美术学院;
33000,王虹,2102.0,2,辽宁师范大学;辽宁警察学院;
33001,王虹,3201.0,5,河海大学;南京大学;南京铁道职业技术学院;南京医科大学;南京林业大学;
33002,王虹,4401.0,2,暨南大学;广东外语外贸大学;
33003,王虹,5101.0,3,四川大学;四川师范大学;西南民族大学;
33004,王虹霞,3202.0,2,江南大学;江苏省江南大学;
33005,王蜀黔,5201.0,2,贵州大学;贵阳学院;
33006,王蜜,1100.0,3,首都师范大学;国家统计局;中国人民财产保险;
33007,王衍,3301.0,2,浙江财经大学;浙江省科技信息研究院;
33008,王衡,1100.0,2,中国人民大学;北京大学;
33009,王见敏,5201.0,2,贵州财经大学;贵州人才发展研究所;
33010,王言,3201.0,2,南京师范大学;南京农业大学;
33011,王计平,1100.0,2,中国科学院;国家林业局;
33012,王诚,1100.0,3,中国社会科学院;北京大学;北京师范大学;
33013,王诚,3100.0,3,上海对外经贸大学;上海交通大学;上海师范大学;
33014,王诚,3301.0,2,浙江工业大学;浙江大学;
33015,王诺,1100.0,2,北京师范大学;中国社会科学院;
33016,王谦,1100.0,5,中国艺术研究院;中国人口与发展研究中心;中国传媒大学;国家卫生和计划生育委员会;国务院;
33017,王谦,3201.0,2,东南大学;南京艺术学院;
33018,王谦,3701.0,5,山东大学;山东财经大学;山东商业职业技术学院;山东出版集团;山东友谊出版社;
33019,王谦,4201.0,3,华中科技大学;武汉市行政学院;武汉行政学院;
33020,王谦,5000.0,3,西南大学;第三军医大学;重庆作家协会;
33021,王谦,5101.0,2,四川大学;西南交通大学;
33022,王谨,1100.0,2,中国联通;人民日报;
33023,王贝,5101.0,2,西华大学;四川大学;
33024,王贝贝,1100.0,2,中国农业大学;中国环境科学研究院;
33025,王贝贝,3100.0,2,上海戏剧学院;复旦大学;
33026,王贝贝,3201.0,2,南京航空航天大学;南京师范大学;
33027,王贞,1200.0,3,天津社会科学院;天津社会科学杂志社;南开大学;
33028,王贞,4301.0,2,湖南师范大学;湖南大学;
33029,王贤,4501.0,2,广西民族大学;广西职业技术学院;
33030,王贵斌,6101.0,2,长安大学;陕西师范大学;
33031,王贵明,1100.0,3,中国科学院;北京理工大学;北京理工大;
33032,王贵明,5000.0,2,西南政法大学;重庆市委党校;
33033,王贵松,1100.0,2,中国人民大学;北京大学;
33034,王贵民,1100.0,2,北京师范大学;中国社会科学院;
33035,王贵生,5226.0,3,凯里学院;黔东南民族师范高等专科学院;黔东南民族职业技术学院;
33036,王贺,1100.0,2,北京科技大学;中国农业科学院;
33037,王贺,3100.0,2,华东师范大学;复旦大学;
33038,王赐江,1100.0,2,人民日报;人民论坛;
33039,王赞,1200.0,2,天津泰达图书馆;天津大学;
33040,王赳,3311.0,2,丽水师专;丽水学院;
33041,王超,1100.0,20,中国科学院;北京交通大学;中央财经大学;北京师范大学;北京工业大学;中国人民大学;首都体育学院;北京大学;中国社会科学院;首都师范大学;高等教育出版社;中国电影艺术研究中心;北京财贸职业学院;中央电视台;中国农业大学;中国气象科学研究院;中国环境监测总站;中央工艺美术学院;中央直属机关事务管理局;教育部;
33042,王超,1200.0,3,南开大学;天津音乐学院;天津理工大学;
33043,王超,2102.0,2,东北财经大学;大连理工大学;
33044,王超,2201.0,3,吉林省国土资源厅;吉林农业大学;吉林大学;
33045,王超,2301.0,2,哈尔滨市商业银行;哈尔滨师范大学;
33046,王超,3100.0,3,华东政法大学;上海体育学院;上海市继光中学;
33047,王超,3201.0,3,南京航空航天大学;东南大学;南京农业大学;
33048,王超,3203.0,2,江苏师范大学;中国矿业大学;
33049,王超,3701.0,3,山东艺术学院;山东大学;山东师范大学;
33050,王超,4201.0,6,中南财经政法大学;华中农业大学;湖北省文物考古研究所;武汉大学;武汉理工大学;湖北广播电视总台;
33051,王超,4301.0,3,湖南大学;湖南师范大学;湖南中医药大学;
33052,王超,4303.0,2,湖南工程学院;湖南科技大学;
33053,王超,5000.0,3,西南大学;重庆大学;重庆市渝北区社会科学界联合会;
33054,王超,5101.0,4,四川大学;西南财经大学;西南民族大学;西南交通大学;
33055,王超,6101.0,3,陕西师范大学;西北大学;西安建筑科技大学;
33056,王超,6201.0,2,兰州大学;西北民族大学;
33057,王越,1100.0,7,工商银行;北京大学;北京地理学会;北京市地理学会;北京理工大学;中国地质大学;国土资源部;
33058,王越,3201.0,2,江苏广电总台;南京大学;
33059,王越飞,1301.0,3,河北省高级人民法院;河北省石家庄市中级人民法院;石家庄市中级人民法院;
33060,王跃,1100.0,4,中国政法大学;中央广播电视大学;北京师范大学;中央电大;
33061,王跃,3100.0,2,华东理工大学;上海大学;
33062,王跃,3201.0,2,南京师范大学;南京大学;
33063,王跃华,1100.0,3,北京化工大学;中央电视台;首都师范大学;
33064,王跃平,1401.0,2,山西省委党校;山西科技出版社;
33065,王跃新,1100.0,2,国家统计局;国家体育总局;
33066,王跃武,3100.0,2,上海海事大学;上海交通大学;
33067,王跃生,1100.0,2,北京大学;中国社会科学院;
33068,王跃进,3201.0,2,解放军国际关系学院;南京晓庄学院;
33069,王路,1100.0,4,清华大学;中国社会科学院;中国艺术研究院;中国人民大学;
33070,王路,3205.0,2,苏州工艺美术职业技术学院;常熟理工学院;
33071,王路,3701.0,2,山东人民出版社;山东艺术学院;
33072,王轩,1100.0,5,工商银行;北京交通大学;清华大学;北京邮电大学;中国民族古文字文献研究会;
33073,王轩,1200.0,2,南开大学;天津电视台;
33074,王轩,6101.0,3,陕西师范大学;西北政法大学;西安财经学院;
33075,王轶,1100.0,4,北京工商大学;北京大学;中国人民大学;北京理工大学;
33076,王轶楠,1100.0,3,北京师范大学;中国社会科学院;北京化工大学;
33077,王轶群,1100.0,2,首都经济贸易大学;中国人民大学;
33078,王轻鸿,4208.0,4,湖北荆门大学;荆门大学;湖北荆门职业技术学院;湖北省荆门大学;
33079,王辉,1100.0,27,中央财经大学;北京大学;国务院;中国科学院;国际关系学院;北方工业大学;中国人民大学;中国教育科学研究院;北京师范大学;北京市朝阳区花家地实验小学科研室;中国核工业建设集团;北京科技大学;清华大学;国家博物馆;北京理工大学;北京武警警种指挥学院;国家自然科学基金委员会;中央电视台;中国地质大学;北京工业大学;北京城市学院;中国社会科学院;北京军区;中国劳动保障报社;交通运输部;审计署;司法部;
33080,王辉,1200.0,5,南开大学;河北工业大学;天津大学;天津商业大学;天津银监局;
33081,王辉,1301.0,3,河北师范大学;河北科技大学;河北地质大学;
33082,王辉,2101.0,2,东北大学;沈阳大学;
33083,王辉,2102.0,3,辽宁师范大学;大连海事大学;大连交通大学;
33084,王辉,2201.0,3,吉林大学;吉林财经大学;东北师范大学;
33085,王辉,2301.0,3,哈尔滨医科大学;哈尔滨工业大学;哈尔滨师范大学;
33086,王辉,3100.0,10,复旦大学;上海交通大学;同济大学;上海财经大学;华东师范大学;上海理工大学;上海对外经贸大学;企顾司企业管理顾问(上海)有限公司;上海思南电力建设工程监理有限公司;上海中学;
33087,王辉,3201.0,7,南京理工大学;南京新笛书法;东南大学;南京大学;南京师范大学;南京特殊教育师范学院;南京特殊教育职业技术学院;
33088,王辉,3401.0,2,安徽大学;安徽工商职业学院;
33089,王辉,3601.0,3,江西财经大学;南昌大学;江西省对外经济贸易学校;
33090,王辉,3606.0,2,江西鹰潭市委党校;鹰潭市委党校;
33091,王辉,3701.0,2,山东大学;济南大学;
33092,王辉,4201.0,4,华中科技大学;中南财经政法大学;湖北大学;武汉体育学院;
33093,王辉,4301.0,4,湖南外贸职业学院;湖南师范大学;湖南农业大学;湖南中医药大学;
33094,王辉,4403.0,2,深圳大学;腾讯公司;
33095,王辉,5000.0,4,重庆交通大学;重庆大学;西南大学;重庆广播电视;
33096,王辉,5101.0,5,西南财经大学;西南交通大学;四川大学;西华大学;电子科技大学;
33097,王辉,6101.0,7,陕西师范大学;西安交通大学;西安石油大学;陕西省考古研究所;陕西省考古研究院;陕西西安;西安邮电大学;
33098,王辉,6201.0,4,甘肃农业大学;西北师范大学;兰州大学;甘肃日报;
33099,王辉宇,2201.0,2,东北师范大学;吉林省美术家协会;
33100,王辰,1100.0,4,中国传媒大学;中国科学院;中国藏学研究中心;中国社会科学院;
33101,王辰,1200.0,2,南开大学;天津理工大学;
33102,王辰瑶,1100.0,2,中国人民大学;北京大学;
33103,王达,1100.0,4,中国政法大学;最高人民法院;北京钢铁学院;总装;
33104,王达,4301.0,2,湖南商学院;湖南大学;
33105,王迅,1100.0,4,中国人民银行;北京师范大学;中国科学院;北京大学;
33106,王迎春,1100.0,3,中国农业科学院;北京市哲学社会科学规划办公室;中国国家画院;
33107,王迎春,3201.0,2,南京大学;南京师范大学;
33108,王迎红,4301.0,2,长沙理工大学;湖南省水利水电学校;
33109,王运红,3201.0,2,南京大学;南京森林警察学院;
33110,王进,1100.0,7,首都经济贸易大学;首都师范大学;中国科学院;中国纺织品进出口总公司;中央电视台;中国艺术研究院;中国政法大学;
33111,王进,1200.0,2,天津大学;天津图书馆;
33112,王进,3100.0,4,上海社会科学院;上海师范大学;华东师范大学;复旦大学;
33113,王进,3201.0,4,南京中医药大学;东南大学;南京大学;南京体育学院;
33114,王进,3301.0,4,浙江大学;浙江经济信息中心;浙江农林大学;浙江省经济信息中心;
33115,王进,3302.0,2,宁波大学;浙江宁波工程学院;
33116,王进,3701.0,4,山东省国家税务局;山东大学;济南日报报业集团;山东省委党校;
33117,王进,4201.0,5,湖北工业大学;中南财经政法大学;华中科技大学;武汉大学;湖北第二师范学院;
33118,王进,4301.0,2,长沙理工大学;中南大学;
33119,王进,4401.0,4,暨南大学;中山大学;华南农业大学;广州大学;
33120,王进,5000.0,5,重庆社会科学院;西南大学;重庆市“三个代表重要思想研究中心;重庆文理学院;重庆市“三个代表”研究中心;
33121,王进,5101.0,3,成都正光科技股份有限公司;四川大学;西南民族大学;
33122,王进,5201.0,2,贵州师范大学;贵州大学;
33123,王进猛,3201.0,2,南京大学;南京审计大学;
33124,王远,3100.0,2,华东师范大学;上海人民美术出版社;
33125,王远,3201.0,3,南京大学;南京师范大学;江苏沙洲职业工学院;
33126,王远明,5133.0,2,四川民族学院;康定师专;
33127,王连喜,4401.0,2,中山大学;广东外语外贸大学;
33128,王连峰,1100.0,2,清华大学;北京市城市管理综合行政执法局;
33129,王连弟,4201.0,2,湖北科学技术出版社;华中科技大学;
33130,王迪,1100.0,6,北京大学;中国社会科学院;北京电影学院;清华大学;北京林业大学;农业部;
33131,王迪,1200.0,2,南开大学;天津大学;
33132,王迪,2301.0,2,黑龙江大学;哈尔滨工程大学;
33133,王迪,3100.0,2,复旦大学;上海财经大学;
33134,王迪,4401.0,2,广东省外语艺术职业学院;广东外语艺术职业学院;
33135,王迪,5101.0,2,四川大学;成都体育学院;
33136,王迪云,4301.0,2,湖南商学院;湖南省经济地理研究所;
33137,王逊,3201.0,2,南京大学;南京中医药大学;
33138,王道勇,1100.0,2,中央党校;中国人民大学;
33139,王道杰,3601.0,2,江西财经大学;南昌大学;
33140,王道红,3100.0,2,上海第二工业大学;华东师范大学;
33141,王遥,1100.0,3,中央财经大学;中央民族大学;清华大学;
33142,王邦佐,3100.0,7,上海社会科学界联合会;上海市社会科学联合会;上海市社会科学界联合会;上海市社联;上海市委党校;复旦大学;上海政治学会;
33143,王重阳,4201.0,2,湖北辞书出版社;武汉崇文书局;
33144,王金凤,1100.0,3,中国农业大学;北京大学;北京十一学校;
33145,王金凤,3100.0,2,上海海事大学;上海交通大学;
33146,王金华,4201.0,2,华中科技大学;武汉纺织大学;
33147,王金台,4101.0,2,河南经贸职业学院;河南财经政法大学;
33148,王金娥,3701.0,2,山东大学;山东师范大学;
33149,王金娥,6201.0,2,兰州大学;兰州文理学院;
33150,王金安,3502.0,2,厦门大学;集美大学;
33151,王金安,4503.0,2,广西师范大学;桂林航天工业学院;
33152,王金山,3401.0,3,安徽省委;安徽省人民政府;安徽省省长;
33153,王金岩,1100.0,3,北京师范大学;中国社会科学院;北京外国语大学;
33154,王金平,1100.0,2,首都师范大学;北京交通大学;
33155,王金平,1401.0,2,山西大学;山西省考古研究所;
33156,王金柱,1100.0,2,中国人民大学;中央党校;
33157,王金水,3201.0,2,江苏省委党校;江苏省委;
33158,王金波,1100.0,2,中国社会科学院;中国电力出版社;
33159,王金涛,1100.0,4,清华大学;中国广播电影电视节目交易中心;中国国际电视总公司;新华社;
33160,王金涛,4201.0,2,湖北第二师范学院;湖北省中小学教师继续教育中心;
33161,王金玉,2101.0,3,沈阳航空航天大学;东北大学;辽宁大学;
33162,王金玉,3201.0,2,南京林业大学;南京大学;
33163,王金玲,1100.0,2,北京大学;北京师范大学;
33164,王金磊,1100.0,2,中央民族大学;中国人民大学;
33165,王金秀,3201.0,2,南京大学;南京师范大学;
33166,王金秀,4201.0,2,中南财经政法大学;武汉纺织大学;
33167,王金胜,3701.0,2,山东师范大学;山东省委党校;
33168,王金萍,1100.0,2,国家统计局;北京燕化石油化工股份有限公司;
33169,王金辉,2301.0,2,黑龙江大学;哈尔滨工业大学;
33170,王金霞,1100.0,4,中国科学院;中国政法大学;西北京师范大学;人民交通出版社;
33171,王金霞,2201.0,2,吉林财经大学;吉林大学;
33172,王金龙,1100.0,3,中央党校;北京林业大学;中国第一历史档案馆;
33173,王金龙,4201.0,2,华中师范大学;武汉大学;
33174,王鉴,4403.0,2,深圳市教育科学研究院;深圳市教育科学研究所;
33175,王鑫,1100.0,16,清华大学;中央财经大学;中国科学院;北京大学;中国教育科学研究院;首都经济贸易大学;北京林业大学;北京市文物研究所;中国地质图书馆;中央戏剧学院;中国科学技术信息研究所;北京师范大学;中国环境监测总站;北京工业大学;人民教育出版社;中国石油;
33176,王鑫,1200.0,3,南开大学;天津音乐学院;天津工业大学;
33177,王鑫,1401.0,2,太原师范学院;山西财经大学;
33178,王鑫,2101.0,2,辽宁大学;沈阳体育学院;
33179,王鑫,2102.0,3,辽宁省大连市教育科学研究所;东北财经大学;辽宁师范大学;
33180,王鑫,2201.0,2,东北师范大学;吉林大学;
33181,王鑫,2301.0,3,黑龙江省绥化师专;哈尔滨师范大学;哈尔滨学院;
33182,王鑫,3100.0,5,华东师范大学;同济大学;华东政法大学;上海中医药大学;上海市浦东新区人民法院;
33183,王鑫,3201.0,5,南京航空航天大学;南京大学;南京艺术学院;东南大学;南京师范大学;
33184,王鑫,3401.0,2,中国科学技术大学;安徽大学;
33185,王鑫,3702.0,2,青岛市电教馆;玛丽斯特普青岛你我健康服务中心;
33186,王鑫,4201.0,4,华中科技大学;华中农业大学;中南民族大学;武汉大学;
33187,王鑫,4403.0,2,广东省深圳市委党校;深圳市委党校;
33188,王鑫,5000.0,2,西南政法大学;重庆工商大学;
33189,王鑫,5101.0,2,四川大学;西南财经大学;
33190,王鑫,6101.0,6,第二炮兵工程学院;陕西师范大学;西安体育学院;西安工业大学;西北大学;西安交通大学;
33191,王鑫强,5000.0,2,重庆社会科学院;西南大学;
33192,王鑫鑫,4201.0,3,华中科技大学;武汉科技大学;华中师范大学;
33193,王钊,3201.0,2,南京师范大学;南京大学;
33194,王钢,1200.0,2,南开大学;天津职业大学;
33195,王钢,3100.0,2,上海市闸北区教师进修学院;华东师范大学;
33196,王钢,5000.0,2,长江师范学院;西南大学;
33197,王钢,6101.0,3,西安建筑科技大学;西北大学;陕西广播电视台;
33198,王钦,1100.0,4,中国社会科学院;中央电视台;中国人民大学;北京大学;
33199,王钦,3100.0,2,上海交通大学;华东师范大学;
33200,王钦峰,4408.0,2,岭南师范学院;湛江师院中文系;
33201,王钧,1100.0,4,中国政法大学;北京大学;中国国际电视总公司;国家体育总局;
33202,王钧,4201.0,2,中南民族大学;华中师范大学;
33203,王钧,4401.0,2,暨南大学;仲恺农业工程学院;
33204,王钰,1100.0,5,首都经济贸易大学;北京大学;清华大学;电子工业出版社;中国信息化杂志;
33205,王钰,2301.0,2,哈尔滨商业大学;黑龙江财政专科学校;
33206,王钰,4401.0,2,中山大学;华南师范大学;
33207,王钰,4407.0,2,五邑大学;广东省江门市五邑大学;
33208,王铁,2302.0,2,齐齐哈尔医学院;齐齐哈尔大学;
33209,王铁,4101.0,2,河南纺织高等专科学校;河南省人民政府;
33210,王铁,4115.0,2,河南省信阳市委;信阳市委;
33211,王铁,4201.0,3,华中科技大学;中南财经政法大学;武汉市社会科学院;
33212,王铁军,1100.0,2,国家开发银行;北京大学;
33213,王铁军,3201.0,2,江苏教育科学研究院;江苏第二师范学院;
33214,王铁牛,1100.0,2,清华大学;中国人民大学;
33215,王铭,1100.0,3,清华大学;首都师范大学;北京教育科学研究院;
33216,王铭,6101.0,3,西安交通大学;西安工程大学;陕西师范大学;
33217,王铮,3100.0,2,复旦大学;华东师范大学;
33218,王铮,3201.0,4,东南大学;江苏省南京市江宁区东南大学;南京大学;江苏开放大学;
33219,王铮,4101.0,2,郑州大学;郑州轻工业学院;
33220,王铮,4403.0,2,深圳大学;深圳市委宣传部文艺处;
33221,王铮,6101.0,2,西安交通大学;西北大学;
33222,王银凤,3100.0,2,东华大学;复旦大学;
33223,王银平,3501.0,2,福建省昙石山遗址博物馆;福建省文物保护中心;
33224,王银平,4101.0,2,郑州大学;河南农业大学;
33225,王银梅,4201.0,2,中南财经政法大学;湖北财政与发展研究中心;
33226,王银田,1401.0,2,山西大学;山西省考古研究所;
33227,王锋,1100.0,16,中国农业大学;北京交通大学;中国科学院;中国社会科学院;北京工业大学;北京体育大学;首都师范大学;中国传媒大学;中央电视台;北京大学;北京师范大学;中国视协;中国电视艺术家协会;北京航空航天大学;中国石油;共青团中央;
33228,王锋,1200.0,2,天津社会科学院;天津美术学院;
33229,王锋,3100.0,3,华东师范大学;交通银行;上海市公安局;
33230,王锋,3201.0,3,南京大学;东南大学;南京林业大学;
33231,王锋,3203.0,2,中国矿业大学;江苏师范大学;
33232,王锋,3502.0,2,厦门大学;厦门市教育科学研究院;
33233,王锋,3601.0,3,华东交通大学;南昌大学;南昌工程学院;
33234,王锋,4101.0,2,郑州大学;河南财经政法大学;
33235,王锋,5101.0,2,西南财经大学;西南交通大学;
33236,王锋,6101.0,3,西安交通大学;陕西广播电视大学;西北大学;
33237,王锐,1100.0,4,最高人民法院;北京师范大学;北京大学;国家法官学院;
33238,王锐,2201.0,2,吉林财经大学;吉林大学;
33239,王锐,2301.0,2,哈尔滨工程大学;哈尔滨师范大学;
33240,王锐,3100.0,2,上海对外经贸大学;复旦大学;
33241,王锐,3201.0,3,南京大学;南京理工大学;南京航空航天大学;
33242,王锐,3301.0,2,浙江工商大学;浙江大学;
33243,王锐,4201.0,3,武汉轻工大学;中南财经政法大学;华中师范大学;
33244,王锐,4401.0,2,华南师范大学;广州大学;
33245,王锟,1100.0,2,中国传媒大学;首都师范大学;
33246,王锡荣,3100.0,2,上海交通大学;上海鲁迅纪念馆;
33247,王锦,1100.0,5,中国现代国际关系研究院;首都体育学院;中国未来研究会;北京电视台;中央党校;
33248,王锦,3100.0,3,复旦大学;交通银行;上海中医药大学;
33249,王锦,3201.0,2,河海大学;南京工业大学;
33250,王键,1100.0,2,中国科学院;中国社会科学院;
33251,王锴,1100.0,4,中国光大银行;北京航空航天大学;中国人民大学;中国社会科学院;
33252,王镭,1100.0,3,北京大学;中国社会科学院;中国人民公安大学;
33253,王长义,3701.0,2,山东财经大学;山东大学;
33254,王长友,3201.0,2,江苏省社会科学院;南京信息工程大学;
33255,王长安,3401.0,2,安徽省文学艺术界联合会;安徽省文联;
33256,王长峰,3701.0,2,山东交通学院;山东大学;
33257,王长江,1100.0,2,中央党校;全国政协;
33258,王长青,3201.0,2,南京中医药大学;南京医科大学;
33259,王长顺,6101.0,2,西北大学;陕西师范大学;
33260,王长顺,6104.0,2,咸阳师范学院;咸阳学院;
33261,王闯,1100.0,2,中国铁道建筑总公司;最高人民法院;
33262,王闯,4201.0,2,华中师范大学;湖北省人文社会科学重点研究基地湖北汽车工业学院;
33263,王阳,1100.0,8,国家发展和改革委员会;首都经济贸易大学;中国宏观经济研究院;北京大学;中国人民大学;北京市人民政府;宏观经济研究院;北京交通大学;
33264,王阳,1200.0,3,南开大学;天津财经大学;天津城建大学;
33265,王阳,2101.0,2,沈阳师范大学;沈阳大学;
33266,王阳,2102.0,2,大连理工大学;大连海事大学;
33267,王阳,3100.0,3,华东理工大学;上海出版印刷高等专科学校;华东师范大学;
33268,王阳,5101.0,3,西南财经大学;四川师范大学;成都信息工程大学;
33269,王隽,1100.0,2,中国人民保险公司;中国人民财产保险;
33270,王隽,4201.0,2,华中师范大学;华中农业大学;
33271,王隽,4401.0,2,中山大学;广州大学;
33272,王雁,1100.0,7,北京师范大学;首都体育学院;中国当代工笔画学会;北京体育大学;中国科学院;中国农业大学;中央电视台;
33273,王雁,2101.0,2,东北大学;沈阳体育学院;
33274,王雁,3100.0,2,同济大学;华东师范大学;
33275,王雁,3301.0,2,浙江省团校;浙江大学;
33276,王雁飞,4401.0,2,华南师范大学;广州大学;
33277,王雄,1100.0,2,北京电影学院;国家体育总局;
33278,王雄,1501.0,2,内蒙古农业大学;内蒙古大学;
33279,王雄飞,4401.0,2,广东省广州市海珠区人民检察院;广州市人民检察院;
33280,王雅,1100.0,3,中央财经大学;北京航空航天大学;北京师范大学;
33281,王雅丽,3100.0,2,上海财经大学;上海海洋大学;
33282,王雅丽,3201.0,2,河海大学;南京师范大学;
33283,王雅华,1100.0,2,清华大学;北京语言大学;
33284,王雅戈,3201.0,2,南京大学;南京农业大学;
33285,王雅杰,1100.0,2,北京建筑大学;北京师范大学;
33286,王雅楠,6501.0,2,新疆创新管理研究中心;新疆大学;
33287,王雅琦,1100.0,2,北京大学;中央财经大学;
33288,王雅琳,3201.0,2,南京审计大学;南京大学;
33289,王雅琴,1100.0,3,中央党校;中国社会科学院;国家法官学院;
33290,王雅静,3100.0,2,上海师范大学;上海财经大学;
33291,王雅龄,1100.0,2,中国博士后特华科研工作站;中国社会科学院;
33292,王雨,1100.0,2,对外经济贸易大学;清华大学;
33293,王雨,2201.0,2,吉林大学;长春理工大学;
33294,王雨濛,1100.0,2,中国人民大学;北京大学;
33295,王雨田,1100.0,2,中央民族大学;北京师范大学;
33296,王雨田,4201.0,3,华中师范大学;武汉大学;华中科技大学;
33297,王雨静,1100.0,2,北京政法职业学院;中国政法大学;
33298,王雪,1100.0,7,北京师范大学;中国现代文学馆;中国农业银行;中国工程与农业机械进出口有限公司;首都师范大学;中国传媒大学;北京大学;
33299,王雪,1200.0,2,天津师范大学;天津大学;
33300,王雪,2102.0,2,辽宁师范大学;大连图书馆;
33301,王雪,2201.0,3,吉林省科技信息研究所;吉林建筑大学;东北师范大学;
33302,王雪,2301.0,2,黑龙江省委党校;东北农业大学;
33303,王雪,3100.0,2,上海师范大学;华东师范大学;
33304,王雪,3201.0,5,南京师范大学;南京大学;南京农业大学;南京晓庄学院;南京财经大学;
33305,王雪,4401.0,2,暨南大学;中山大学;
33306,王雪,5000.0,2,重庆大学;西南大学;
33307,王雪,6101.0,3,西北大学;西安电子科技大学;西安外国语大学;
33308,王雪丹,4401.0,2,中山大学;广东财经大学;
33309,王雪丽,1100.0,2,北京工业大学;北京印刷学院;
33310,王雪冬,1100.0,2,中国人民大学;中国社会科学院;
33311,王雪华,1100.0,2,北京环中律师事务所;北京市环中律师事务所;
33312,王雪原,2301.0,2,哈尔滨理工大学;哈尔滨工业大学;
33313,王雪峰,1100.0,8,中国人民大学;北京工业大学;北京师范大学;首都师范大学;中国美术馆;中国社会科学院;中央美术学院;中国司法警官学校;
33314,王雪峰,3201.0,3,南京工业大学;东南大学;南京体育学院;
33315,王雪明,3100.0,2,复旦大学;上海人民出版社;
33316,王雪松,1100.0,2,国务院;北京大学;
33317,王雪松,3100.0,2,复旦大学;同济大学;
33318,王雪松,4201.0,2,湖北大学;华中师范大学;
33319,王雪松,4301.0,2,中南大学;国防科学技术大学;
33320,王雪梅,1100.0,11,清华大学;首都经济贸易大学;中国社会科学院;中国科学院;首都医科大学;中国政法大学;北京市委党校;中央财经大学;中央民族大学;北京林业大学;人民出版社;
33321,王雪梅,2301.0,2,东北林业大学;黑龙江省国家税务局;
33322,王雪梅,3100.0,2,上海外国语大学;华东师范大学;
33323,王雪梅,5000.0,2,重庆工商大学;西南大学;
33324,王雪梅,5101.0,4,四川省财政厅;四川大学;四川师范大学;四川传媒学院;
33325,王雪梅,6501.0,2,新疆师范大学;新疆大学;
33326,王雪琴,1100.0,2,北京大学;中国人民公安大学;
33327,王雪芹,1100.0,2,中国科学院;北京大学;
33328,王雪芹,3201.0,2,南京大学;南京晓庄学院;
33329,王雪莲,4201.0,4,华中农业大学;中南财经政法大学;武汉体育学院;武汉大学;
33330,王雪萍,2201.0,2,东北师范大学;吉林大学;
33331,王雪颖,3301.0,2,浙江大学;浙江外国语学院;
33332,王雯,1100.0,9,北京大学;北京师范大学;首都经济贸易大学;清华大学;中国科学院;中国农业大学;中国社会科学院;北京工商大学;中国人民大学;
33333,王雯,3201.0,2,南京师范大学;南京农业大学;
33334,王雯,3502.0,2,厦门大学;集美大学;
33335,王雯,4201.0,3,华中师范大学;江汉大学;武汉大学;
33336,王雯,5301.0,2,昆明理工大学;云南师范大学;
33337,王雯雯,1100.0,3,北京大学;北京师范大学;中国环境科学研究院;
33338,王雷,1100.0,11,清华大学;中国人民大学;北京航空航天大学;中国政法大学;中国青年政治学院;中国社会科学院;首都师范大学;北京科技大学;中国传媒大学;北京大学;中国科学院;
33339,王雷,2101.0,2,中国刑事警察学院;沈阳师范大学;
33340,王雷,2107.0,2,锦州市人民政府;渤海大学;
33341,王雷,3100.0,5,东华大学;同济大学;上海师范大学;上海市环境工程设计科学研究院;华东师范大学;
33342,王雷,3201.0,3,南京大学;南京农业大学;南京航空航天大学;
33343,王雷,3301.0,2,浙江大学;浙江工业大学;
33344,王雷,3601.0,2,华东交通大学;江西航空职业技术学院;
33345,王雷,4201.0,2,武汉体育学院;武汉理工大学;
33346,王雷,4401.0,2,暨南大学;广州体育学院;
33347,王雷,5000.0,3,重庆大学;重庆邮电大学;西南大学;
33348,王雷,6101.0,2,西安理工大学;西安交通大学;
33349,王霄,3201.0,2,南京师范大学;解放军南京国际关系学院;
33350,王霄,4401.0,2,暨南大学;华南师范大学;
33351,王霆,1100.0,2,中国政法大学;中国人民大学;
33352,王霆,1401.0,2,山西大学;山西省体育科学研究所;
33353,王震,1100.0,11,中国社会科学院;中央财经大学;北京大学;中国人民大学;首都师范大学;清华大学;中国农业大学;北京外国语大学;中国人民公安大学;中国农业科学院;中国石油;
33354,王震,2301.0,2,哈尔滨工业大学;哈尔滨工程大学;
33355,王震,3100.0,4,上海社会科学院;复旦大学;上海体育学院;上海大学;
33356,王震,3302.0,2,宁波大学;慈溪阳光实验学校;
33357,王震,4201.0,2,华中农业大学;武汉大学;
33358,王震,5113.0,2,川北医学院;西华师范大学;
33359,王震,6101.0,3,陕西科技大学;西安工业大学;陕西师范大学;
33360,王震国,3100.0,2,上海交通大学;上海城市管理学院;
33361,王霖,3402.0,2,安徽师范大学;安徽工程大学;
33362,王霞,1100.0,12,清华大学;北京交通大学;中国社会科学院;中国政法大学;北京航空航天大学;中国科学院;中国人民大学;中国农业大学;北京科技大学;中国电影艺术研究中心;北京林业大学;中央财经大学;
