city_name,city_code,date,site_id,site_name,temp,gtemp,rain,sunshine,humidity,wind,wind_max,wind_d
吴忠市,6403.0,2017-12-15,53614,银川,-4.1,-4.6,0.0,6.2,48.0,1.2,3.5,6.0
银川市,6401.0,2017-12-16,53614,银川,-8.8,-9.9,0.0,8.0,48.0,1.6,3.5,5.0
吴忠市,6403.0,2017-12-16,53614,银川,-8.8,-9.9,0.0,8.0,48.0,1.6,3.5,5.0
银川市,6401.0,2017-12-17,53614,银川,-8.8,-11.3,0.0,7.9,48.0,1.1,1.9,10.0
吴忠市,6403.0,2017-12-17,53614,银川,-8.8,-11.3,0.0,7.9,48.0,1.1,1.9,10.0
银川市,6401.0,2017-12-18,53614,银川,-8.2,-10.8,0.0,2.0,50.0,0.9,2.9,16.0
吴忠市,6403.0,2017-12-18,53614,银川,-8.2,-10.8,0.0,2.0,50.0,0.9,2.9,16.0
银川市,6401.0,2017-12-19,53614,银川,-6.5,-9.1,0.0,7.6,48.0,0.9,2.2,2.0
吴忠市,6403.0,2017-12-19,53614,银川,-6.5,-9.1,0.0,7.6,48.0,0.9,2.2,2.0
银川市,6401.0,2017-12-20,53614,银川,-5.1,-8.5,0.0,7.6,50.0,0.8,2.1,13.0
吴忠市,6403.0,2017-12-20,53614,银川,-5.1,-8.5,0.0,7.6,50.0,0.8,2.1,13.0
银川市,6401.0,2017-12-21,53614,银川,-4.6,-7.6,0.0,7.2,54.0,1.0,2.5,2.0
吴忠市,6403.0,2017-12-21,53614,银川,-4.6,-7.6,0.0,7.2,54.0,1.0,2.5,2.0
银川市,6401.0,2017-12-22,53614,银川,-3.2,-5.3,0.0,6.7,49.0,0.9,2.8,2.0
吴忠市,6403.0,2017-12-22,53614,银川,-3.2,-5.3,0.0,6.7,49.0,0.9,2.8,2.0
银川市,6401.0,2017-12-23,53614,银川,-2.7,-3.7,0.0,1.6,47.0,3.0,8.7,14.0
吴忠市,6403.0,2017-12-23,53614,银川,-2.7,-3.7,0.0,1.6,47.0,3.0,8.7,14.0
银川市,6401.0,2017-12-24,53614,银川,-5.0,-7.5,0.0,7.2,46.0,1.2,8.1,14.0
吴忠市,6403.0,2017-12-24,53614,银川,-5.0,-7.5,0.0,7.2,46.0,1.2,8.1,14.0
银川市,6401.0,2017-12-25,53614,银川,-5.5,-8.0,0.0,7.5,50.0,0.9,2.7,2.0
吴忠市,6403.0,2017-12-25,53614,银川,-5.5,-8.0,0.0,7.5,50.0,0.9,2.7,2.0
银川市,6401.0,2017-12-26,53614,银川,-4.4,-7.5,0.0,8.0,50.0,1.3,2.0,16.0
吴忠市,6403.0,2017-12-26,53614,银川,-4.4,-7.5,0.0,8.0,50.0,1.3,2.0,16.0
银川市,6401.0,2017-12-27,53614,银川,-4.2,-7.2,0.0,7.5,52.0,1.7,2.8,16.0
吴忠市,6403.0,2017-12-27,53614,银川,-4.2,-7.2,0.0,7.5,52.0,1.7,2.8,16.0
银川市,6401.0,2017-12-28,53614,银川,-1.9,-5.6,0.0,7.5,45.0,1.1,2.5,9.0
吴忠市,6403.0,2017-12-28,53614,银川,-1.9,-5.6,0.0,7.5,45.0,1.1,2.5,9.0
银川市,6401.0,2017-12-29,53614,银川,-1.2,-3.0,0.0,0.0,36.0,1.5,3.0,7.0
吴忠市,6403.0,2017-12-29,53614,银川,-1.2,-3.0,0.0,0.0,36.0,1.5,3.0,7.0
银川市,6401.0,2017-12-30,53614,银川,-2.1,-4.9,0.0,7.8,31.0,1.5,5.7,15.0
吴忠市,6403.0,2017-12-30,53614,银川,-2.1,-4.9,0.0,7.8,31.0,1.5,5.7,15.0
银川市,6401.0,2017-12-31,53614,银川,-6.1,-8.0,0.0,7.6,48.0,1.3,2.6,1.0
吴忠市,6403.0,2017-12-31,53614,银川,-6.1,-8.0,0.0,7.6,48.0,1.3,2.6,1.0
榆林市,6108.0,2017-12-01,53646,榆林,-5.6,-3.5,0.0,8.7,43.0,2.1,4.3,9.0
榆林市,6108.0,2017-12-02,53646,榆林,-1.6,-2.0,0.0,8.4,40.0,2.1,4.0,13.0
榆林市,6108.0,2017-12-03,53646,榆林,-2.1,-1.8,0.0,8.5,32.0,2.9,6.9,15.0
榆林市,6108.0,2017-12-04,53646,榆林,-7.4,-4.6,0.0,8.9,44.0,3.1,4.9,16.0
榆林市,6108.0,2017-12-05,53646,榆林,-6.7,-4.9,0.0,8.6,34.0,2.9,5.4,15.0
榆林市,6108.0,2017-12-06,53646,榆林,-5.2,-4.7,0.0,7.5,36.0,2.1,4.6,15.0
榆林市,6108.0,2017-12-07,53646,榆林,-6.8,-5.3,0.0,8.3,35.0,3.9,6.1,15.0
榆林市,6108.0,2017-12-08,53646,榆林,-8.1,-5.8,0.0,8.1,39.0,1.6,4.5,15.0
榆林市,6108.0,2017-12-09,53646,榆林,-5.2,-4.8,0.0,7.4,33.0,3.7,7.8,15.0
榆林市,6108.0,2017-12-10,53646,榆林,-5.1,-4.7,0.0,8.4,34.0,2.2,4.9,15.0
榆林市,6108.0,2017-12-11,53646,榆林,-4.8,-4.8,0.0,4.6,38.0,2.4,4.5,1.0
榆林市,6108.0,2017-12-12,53646,榆林,-3.2,-4.1,0.0,8.0,38.0,2.1,3.4,7.0
榆林市,6108.0,2017-12-13,53646,榆林,-2.6,-2.8,0.0,6.7,42.0,2.0,4.0,5.0
榆林市,6108.0,2017-12-14,53646,榆林,-3.5,-1.8,3.1,0.0,85.0,3.0,6.7,9.0
榆林市,6108.0,2017-12-15,53646,榆林,-7.6,-3.0,0.0,7.7,56.0,3.3,4.3,15.0
榆林市,6108.0,2017-12-16,53646,榆林,-11.7,-5.7,0.0,9.0,45.0,2.3,5.2,15.0
榆林市,6108.0,2017-12-17,53646,榆林,-9.1,-6.5,0.0,8.7,46.0,2.8,5.3,13.0
榆林市,6108.0,2017-12-18,53646,榆林,-7.3,-5.8,0.0,8.6,37.0,2.9,5.5,15.0
榆林市,6108.0,2017-12-19,53646,榆林,-6.7,-6.0,0.0,7.5,43.0,3.3,7.1,14.0
榆林市,6108.0,2017-12-20,53646,榆林,-5.2,-6.3,0.0,8.1,44.0,1.7,5.5,14.0
榆林市,6108.0,2017-12-21,53646,榆林,-2.5,-4.5,0.0,8.1,37.0,2.2,4.3,7.0
榆林市,6108.0,2017-12-22,53646,榆林,-3.0,-3.3,0.0,5.7,41.0,2.3,4.2,1.0
榆林市,6108.0,2017-12-23,53646,榆林,-4.1,-3.5,0.0,0.0,46.0,3.2,9.0,15.0
榆林市,6108.0,2017-12-24,53646,榆林,-5.9,-4.3,0.0,8.0,50.0,3.3,8.5,14.0
榆林市,6108.0,2017-12-25,53646,榆林,-4.2,-4.5,0.0,8.1,42.0,2.3,3.5,7.0
榆林市,6108.0,2017-12-26,53646,榆林,-4.2,-4.1,0.0,7.8,40.0,2.1,3.9,8.0
榆林市,6108.0,2017-12-27,53646,榆林,0.4,-1.8,0.0,7.9,32.0,2.7,5.1,7.0
榆林市,6108.0,2017-12-28,53646,榆林,1.4,-1.3,0.0,7.9,39.0,2.1,3.5,5.0
榆林市,6108.0,2017-12-29,53646,榆林,-2.8,-4.1,0.0,0.0,30.0,3.1,6.4,15.0
榆林市,6108.0,2017-12-30,53646,榆林,-5.8,-4.9,0.0,8.0,28.0,3.0,7.7,14.0
榆林市,6108.0,2017-12-31,53646,榆林,-5.1,-4.7,0.0,7.3,31.0,2.2,2.7,7.0
忻州市,1409.0,2017-12-01,53673,原平,-4.8,-3.5,0.0,7.3,38.0,1.0,2.8,1.0
忻州市,1409.0,2017-12-02,53673,原平,-3.5,-2.0,0.0,7.1,42.0,1.3,2.2,10.0
忻州市,1409.0,2017-12-03,53673,原平,-1.3,-1.5,0.0,6.9,37.0,3.3,7.9,16.0
忻州市,1409.0,2017-12-04,53673,原平,-5.0,-4.0,0.0,8.0,28.0,3.8,9.8,16.0
忻州市,1409.0,2017-12-05,53673,原平,-3.9,-3.7,0.0,8.0,28.0,1.8,3.6,16.0
忻州市,1409.0,2017-12-06,53673,原平,-3.2,-1.8,0.0,7.4,34.0,2.1,5.7,16.0
忻州市,1409.0,2017-12-07,53673,原平,-1.8,-1.6,0.0,8.4,24.0,5.3,7.0,16.0
忻州市,1409.0,2017-12-08,53673,原平,-4.3,-3.6,0.0,7.9,29.0,1.3,6.9,16.0
忻州市,1409.0,2017-12-09,53673,原平,-2.7,-2.8,0.0,6.3,30.0,1.0,10.2,16.0
忻州市,1409.0,2017-12-10,53673,原平,-1.0,-0.5,0.0,7.5,21.0,4.6,8.8,15.0
忻州市,1409.0,2017-12-11,53673,原平,-1.4,-1.0,0.0,7.9,27.0,2.2,5.4,16.0
忻州市,1409.0,2017-12-12,53673,原平,-4.8,-3.5,0.0,5.3,37.0,1.7,3.6,16.0
忻州市,1409.0,2017-12-13,53673,原平,-6.7,-5.7,0.0,0.0,44.0,1.4,2.9,1.0
忻州市,1409.0,2017-12-14,53673,原平,-5.2,-2.8,0.0,0.0,52.0,1.2,2.7,1.0
忻州市,1409.0,2017-12-15,53673,原平,-3.3,-1.4,0.0,6.8,45.0,3.2,6.2,15.0
忻州市,1409.0,2017-12-16,53673,原平,-7.3,-6.3,0.0,7.8,22.0,5.1,8.8,16.0
忻州市,1409.0,2017-12-17,53673,原平,-6.3,-5.4,0.0,7.5,28.0,1.3,3.3,14.0
忻州市,1409.0,2017-12-18,53673,原平,-2.6,-2.5,0.0,7.6,21.0,5.7,9.1,16.0
忻州市,1409.0,2017-12-19,53673,原平,-3.4,-2.9,0.0,6.4,27.0,1.8,5.9,16.0
忻州市,1409.0,2017-12-20,53673,原平,0.5,1.2,0.0,7.7,25.0,3.3,9.4,16.0
忻州市,1409.0,2017-12-21,53673,原平,-3.4,-4.1,0.0,6.7,39.0,0.7,2.5,1.0
忻州市,1409.0,2017-12-22,53673,原平,-3.8,-4.8,0.0,3.4,42.0,1.4,2.5,10.0
忻州市,1409.0,2017-12-23,53673,原平,-3.6,-6.2,0.0,0.0,43.0,1.0,3.4,1.0
忻州市,1409.0,2017-12-24,53673,原平,-2.8,-1.9,0.0,7.4,36.0,3.8,8.3,16.0
忻州市,1409.0,2017-12-25,53673,原平,-6.1,-5.5,0.0,7.1,37.0,1.1,2.3,14.0
忻州市,1409.0,2017-12-26,53673,原平,-4.4,-4.9,0.0,7.2,38.0,1.0,1.9,16.0
忻州市,1409.0,2017-12-27,53673,原平,-5.1,-5.6,0.0,6.0,43.0,1.4,2.5,16.0
忻州市,1409.0,2017-12-28,53673,原平,-4.2,-5.2,0.0,4.0,45.0,0.6,2.9,1.0
忻州市,1409.0,2017-12-29,53673,原平,-2.1,-3.2,0.0,0.0,41.0,2.5,7.2,16.0
忻州市,1409.0,2017-12-30,53673,原平,-2.7,-4.2,0.0,7.0,27.0,2.9,9.0,16.0
忻州市,1409.0,2017-12-31,53673,原平,-6.9,-6.2,0.0,7.3,30.0,1.6,2.6,10.0
阳泉市,1403.0,2017-12-01,53687,平定,-2.2,-2.1,0.0,8.4,32.0,1.2,3.5,12.0
阳泉市,1403.0,2017-12-02,53687,平定,0.3,-0.8,0.0,8.0,37.0,2.6,5.5,13.0
阳泉市,1403.0,2017-12-03,53687,平定,0.1,-1.5,0.0,7.0,40.0,2.2,5.2,3.0
阳泉市,1403.0,2017-12-04,53687,平定,-3.1,-3.1,0.0,8.5,26.0,4.4,7.5,14.0
阳泉市,1403.0,2017-12-05,53687,平定,0.1,-1.0,0.0,8.1,15.0,3.9,7.1,13.0
阳泉市,1403.0,2017-12-06,53687,平定,-0.2,-1.6,0.0,8.2,22.0,2.8,5.6,14.0
阳泉市,1403.0,2017-12-07,53687,平定,-1.4,-2.1,0.0,8.3,23.0,3.5,9.6,15.0
阳泉市,1403.0,2017-12-08,53687,平定,0.0,-2.2,0.0,8.1,13.0,3.3,7.1,14.0
阳泉市,1403.0,2017-12-09,53687,平定,0.1,-2.7,0.0,3.4,19.0,2.7,7.3,12.0
阳泉市,1403.0,2017-12-10,53687,平定,0.8,-0.6,0.0,8.3,13.0,5.1,9.0,15.0
阳泉市,1403.0,2017-12-11,53687,平定,-3.3,-2.4,0.0,7.3,32.0,2.1,5.0,12.0
阳泉市,1403.0,2017-12-12,53687,平定,-6.1,-4.4,0.0,7.0,35.0,2.2,3.4,2.0
阳泉市,1403.0,2017-12-13,53687,平定,-7.2,-4.8,0.0,3.2,36.0,1.6,3.8,2.0
阳泉市,1403.0,2017-12-14,53687,平定,-5.1,-3.3,1.5,0.0,66.0,1.3,2.7,2.0
阳泉市,1403.0,2017-12-15,53687,平定,-1.4,-2.9,0.0,0.8,52.0,3.2,6.1,14.0
阳泉市,1403.0,2017-12-16,53687,平定,-5.2,-5.9,0.0,8.0,19.0,5.1,8.5,13.0
阳泉市,1403.0,2017-12-17,53687,平定,-2.3,-3.7,0.0,8.1,18.0,3.3,7.8,13.0
阳泉市,1403.0,2017-12-18,53687,平定,0.8,-1.9,0.0,7.6,11.0,4.4,7.9,13.0
阳泉市,1403.0,2017-12-19,53687,平定,-0.4,-2.2,0.0,7.6,15.0,4.1,7.9,13.0
阳泉市,1403.0,2017-12-20,53687,平定,1.3,-1.3,0.0,7.2,20.0,3.4,7.6,13.0
阳泉市,1403.0,2017-12-21,53687,平定,-0.2,-1.7,0.0,7.6,33.0,1.5,2.6,11.0
阳泉市,1403.0,2017-12-22,53687,平定,0.5,-3.5,0.0,0.0,30.0,1.3,2.7,16.0
阳泉市,1403.0,2017-12-23,53687,平定,-0.4,-3.1,0.0,0.0,31.0,1.9,5.9,13.0
阳泉市,1403.0,2017-12-24,53687,平定,-0.3,-1.5,0.0,7.6,27.0,5.1,10.8,14.0
阳泉市,1403.0,2017-12-25,53687,平定,-2.7,-2.7,0.0,6.9,29.0,1.6,4.0,11.0
阳泉市,1403.0,2017-12-26,53687,平定,-2.9,-4.4,0.0,7.3,37.0,1.0,3.5,2.0
阳泉市,1403.0,2017-12-27,53687,平定,-3.7,-3.1,0.0,6.9,40.0,2.2,3.5,2.0
阳泉市,1403.0,2017-12-28,53687,平定,-3.8,-4.0,0.0,5.8,47.0,1.1,2.7,11.0
阳泉市,1403.0,2017-12-29,53687,平定,0.7,-2.1,0.0,2.0,41.0,2.1,5.0,13.0
阳泉市,1403.0,2017-12-30,53687,平定,0.5,-1.8,0.0,7.8,20.0,4.7,11.6,14.0
阳泉市,1403.0,2017-12-31,53687,平定,-2.0,-3.5,0.0,8.0,21.0,2.5,5.1,14.0
石家庄市,1301.0,2017-12-01,53698,石家庄,-0.5,-2.0,0.0,8.4,47.0,2.0,3.8,7.0
石家庄市,1301.0,2017-12-02,53698,石家庄,0.4,-1.3,0.0,6.0,59.0,0.9,3.1,6.0
石家庄市,1301.0,2017-12-03,53698,石家庄,0.3,-1.2,0.0,7.7,63.0,1.1,3.6,2.0
石家庄市,1301.0,2017-12-04,53698,石家庄,-1.2,-2.2,0.0,8.4,56.0,1.7,3.6,7.0
石家庄市,1301.0,2017-12-05,53698,石家庄,4.6,0.2,0.0,8.7,19.0,2.6,5.5,13.0
石家庄市,1301.0,2017-12-06,53698,石家庄,5.4,1.4,0.0,8.7,23.0,2.6,4.4,13.0
石家庄市,1301.0,2017-12-07,53698,石家庄,2.3,0.6,0.0,7.6,34.0,1.7,6.3,2.0
石家庄市,1301.0,2017-12-08,53698,石家庄,3.6,0.1,0.0,8.5,23.0,1.7,4.7,8.0
石家庄市,1301.0,2017-12-09,53698,石家庄,6.3,2.1,0.0,6.1,21.0,2.3,4.4,12.0
石家庄市,1301.0,2017-12-10,53698,石家庄,5.9,2.5,0.0,8.4,19.0,2.6,5.2,13.0
石家庄市,1301.0,2017-12-11,53698,石家庄,-0.6,-1.3,0.0,8.2,36.0,1.9,4.1,8.0
石家庄市,1301.0,2017-12-12,53698,石家庄,-2.3,-1.8,0.0,8.0,33.0,2.0,3.5,7.0
石家庄市,1301.0,2017-12-13,53698,石家庄,-3.7,-2.8,0.0,6.2,40.0,1.2,2.6,1.0
石家庄市,1301.0,2017-12-14,53698,石家庄,-2.6,-1.7,0.3,0.0,69.0,1.2,2.6,10.0
石家庄市,1301.0,2017-12-15,53698,石家庄,-2.2,-2.5,0.0,0.0,74.0,1.1,2.9,7.0
石家庄市,1301.0,2017-12-16,53698,石家庄,0.1,-2.0,0.0,8.5,19.0,3.0,7.9,14.0
石家庄市,1301.0,2017-12-17,53698,石家庄,3.4,0.0,0.0,8.4,19.0,3.4,6.8,12.0
石家庄市,1301.0,2017-12-18,53698,石家庄,4.6,1.7,0.0,8.5,21.0,2.7,6.9,13.0
石家庄市,1301.0,2017-12-19,53698,石家庄,1.4,-1.1,0.0,8.4,30.0,1.9,4.4,9.0
石家庄市,1301.0,2017-12-20,53698,石家庄,6.9,3.3,0.0,8.4,21.0,3.2,4.9,13.0
石家庄市,1301.0,2017-12-21,53698,石家庄,2.7,0.1,0.0,7.9,42.0,1.7,3.8,8.0
石家庄市,1301.0,2017-12-22,53698,石家庄,2.9,-0.1,0.0,6.9,46.0,0.7,2.5,13.0
石家庄市,1301.0,2017-12-23,53698,石家庄,2.7,-0.8,0.0,0.0,45.0,1.6,2.9,13.0
石家庄市,1301.0,2017-12-24,53698,石家庄,5.5,3.3,0.0,8.5,23.0,3.6,7.6,14.0
石家庄市,1301.0,2017-12-25,53698,石家庄,0.5,-1.1,0.0,7.9,34.0,2.0,3.1,6.0
石家庄市,1301.0,2017-12-26,53698,石家庄,-1.4,-2.3,0.0,6.5,45.0,1.1,3.4,2.0
石家庄市,1301.0,2017-12-27,53698,石家庄,-2.0,-2.8,0.0,7.0,49.0,0.9,2.6,13.0
石家庄市,1301.0,2017-12-28,53698,石家庄,-2.4,-3.4,0.0,0.0,66.0,1.0,2.1,1.0
石家庄市,1301.0,2017-12-29,53698,石家庄,-2.8,-3.5,0.0,0.0,76.0,0.5,2.7,1.0
石家庄市,1301.0,2017-12-30,53698,石家庄,3.3,-0.3,0.0,6.3,37.0,3.6,8.2,15.0
石家庄市,1301.0,2017-12-31,53698,石家庄,1.2,-1.7,0.0,8.3,24.0,1.6,3.9,12.0
中卫市,6405.0,2017-12-01,53704,中卫,-3.8,-2.8,0.0,8.1,60.0,1.5,2.7,5.0
中卫市,6405.0,2017-12-02,53704,中卫,-0.6,-0.6,0.0,8.6,50.0,1.1,4.6,16.0
中卫市,6405.0,2017-12-03,53704,中卫,0.3,-0.2,0.0,8.7,37.0,2.8,6.5,16.0
中卫市,6405.0,2017-12-04,53704,中卫,-5.0,-4.4,0.0,8.4,47.0,2.5,5.2,16.0
中卫市,6405.0,2017-12-05,53704,中卫,-5.9,-5.0,0.0,7.8,53.0,1.5,4.1,5.0
中卫市,6405.0,2017-12-06,53704,中卫,-4.8,-4.8,0.0,8.7,36.0,1.8,4.1,14.0
中卫市,6405.0,2017-12-07,53704,中卫,-6.5,-5.4,0.0,8.7,42.0,0.9,3.1,15.0
中卫市,6405.0,2017-12-08,53704,中卫,-6.1,-5.8,0.0,7.0,47.0,3.0,6.5,15.0
中卫市,6405.0,2017-12-09,53704,中卫,-5.9,-6.9,0.0,7.5,51.0,2.4,5.9,16.0
中卫市,6405.0,2017-12-10,53704,中卫,-6.2,-5.6,0.0,8.4,54.0,0.9,2.9,13.0
中卫市,6405.0,2017-12-11,53704,中卫,-5.8,-6.1,0.0,5.7,52.0,1.1,2.7,12.0
中卫市,6405.0,2017-12-12,53704,中卫,-4.5,-3.8,0.0,6.6,49.0,1.0,2.2,13.0
中卫市,6405.0,2017-12-13,53704,中卫,-5.0,-6.1,0.6,0.0,63.0,2.1,4.8,6.0
中卫市,6405.0,2017-12-14,53704,中卫,-4.6,-5.1,0.0,8.0,61.0,1.6,3.6,14.0
中卫市,6405.0,2017-12-15,53704,中卫,-4.1,-3.2,0.0,6.4,49.0,2.1,5.0,16.0
中卫市,6405.0,2017-12-16,53704,中卫,-9.5,-7.5,0.0,7.6,49.0,1.6,3.6,14.0
中卫市,6405.0,2017-12-17,53704,中卫,-8.4,-7.0,0.0,8.1,43.0,1.5,2.9,16.0
中卫市,6405.0,2017-12-18,53704,中卫,-7.2,-8.1,0.0,5.7,46.0,1.2,4.7,16.0
中卫市,6405.0,2017-12-19,53704,中卫,-2.5,-3.2,0.0,8.4,46.0,2.3,5.5,15.0
中卫市,6405.0,2017-12-20,53704,中卫,-6.2,-5.7,0.0,8.1,56.0,1.2,3.0,13.0
中卫市,6405.0,2017-12-21,53704,中卫,-3.8,-4.2,0.0,7.6,46.0,1.6,3.1,16.0
中卫市,6405.0,2017-12-22,53704,中卫,-2.3,-2.2,0.0,7.6,42.0,2.4,5.6,15.0
中卫市,6405.0,2017-12-23,53704,中卫,-2.2,-3.2,0.0,1.7,42.0,3.0,8.3,15.0
中卫市,6405.0,2017-12-24,53704,中卫,-4.8,-5.4,0.0,8.2,41.0,2.0,4.1,13.0
中卫市,6405.0,2017-12-25,53704,中卫,-5.1,-6.5,0.0,8.5,43.0,2.3,5.5,15.0
中卫市,6405.0,2017-12-26,53704,中卫,-5.0,-5.1,0.0,8.4,46.0,0.9,2.5,13.0
中卫市,6405.0,2017-12-27,53704,中卫,-3.9,-4.4,0.0,8.3,50.0,1.1,2.4,13.0
中卫市,6405.0,2017-12-28,53704,中卫,-3.5,-5.0,0.0,3.5,50.0,3.8,9.6,14.0
中卫市,6405.0,2017-12-29,53704,中卫,-0.3,-2.3,0.0,0.0,42.0,2.6,4.7,14.0
中卫市,6405.0,2017-12-30,53704,中卫,-2.7,-2.3,0.0,7.8,48.0,1.9,5.0,14.0
中卫市,6405.0,2017-12-31,53704,中卫,-4.8,-5.2,0.0,8.1,51.0,1.3,2.5,15.0
吕梁市,1411.0,2017-12-01,53764,离石,-3.7,-2.9,0.0,8.3,44.0,1.9,3.2,4.0
吕梁市,1411.0,2017-12-02,53764,离石,-1.2,-1.3,0.0,7.9,51.0,1.2,3.3,12.0
吕梁市,1411.0,2017-12-03,53764,离石,-0.9,-1.0,0.0,6.2,49.0,2.1,6.0,14.0
吕梁市,1411.0,2017-12-04,53764,离石,-4.7,-4.1,0.0,7.5,46.0,1.4,5.3,13.0
吕梁市,1411.0,2017-12-05,53764,离石,-5.8,-4.9,0.0,8.2,48.0,1.0,4.2,12.0
吕梁市,1411.0,2017-12-06,53764,离石,-5.1,-5.1,0.0,8.3,46.0,2.5,6.0,13.0
吕梁市,1411.0,2017-12-07,53764,离石,-5.5,-5.8,0.0,8.0,47.0,2.6,7.3,16.0
吕梁市,1411.0,2017-12-08,53764,离石,-5.7,-5.8,0.0,7.8,41.0,2.1,6.0,12.0
吕梁市,1411.0,2017-12-09,53764,离石,-4.4,-6.4,0.0,1.8,44.0,1.8,4.6,12.0
吕梁市,1411.0,2017-12-10,53764,离石,-4.2,-5.1,0.0,6.5,41.0,1.8,5.2,14.0
吕梁市,1411.0,2017-12-11,53764,离石,-4.6,-5.6,0.0,5.2,49.0,2.2,5.9,12.0
吕梁市,1411.0,2017-12-12,53764,离石,-2.9,-4.1,0.0,3.5,49.0,2.2,4.2,12.0
吕梁市,1411.0,2017-12-13,53764,离石,-0.7,-1.7,0.0,6.3,49.0,1.8,3.8,9.0
吕梁市,1411.0,2017-12-14,53764,离石,-1.9,-1.0,2.6,0.0,90.0,0.9,3.7,9.0
吕梁市,1411.0,2017-12-15,53764,离石,-3.2,-1.8,0.0,3.9,74.0,2.7,4.6,12.0
吕梁市,1411.0,2017-12-16,53764,离石,-8.4,-6.0,0.0,8.1,41.0,2.9,5.7,16.0
吕梁市,1411.0,2017-12-17,53764,离石,-8.8,-7.6,0.0,7.6,56.0,1.0,4.9,12.0
吕梁市,1411.0,2017-12-18,53764,离石,-7.1,-7.5,0.0,5.7,54.0,1.1,4.4,13.0
吕梁市,1411.0,2017-12-19,53764,离石,-6.6,-6.3,0.0,7.7,53.0,1.8,4.2,12.0
吕梁市,1411.0,2017-12-20,53764,离石,-5.1,-6.2,0.0,7.9,57.0,1.6,4.5,12.0
吕梁市,1411.0,2017-12-21,53764,离石,-2.9,-4.5,0.0,6.6,51.0,1.9,3.6,12.0
吕梁市,1411.0,2017-12-22,53764,离石,-3.5,-5.9,0.0,2.0,56.0,1.7,4.0,12.0
吕梁市,1411.0,2017-12-23,53764,离石,-3.5,-4.3,0.0,0.0,56.0,1.1,5.0,16.0
吕梁市,1411.0,2017-12-24,53764,离石,-4.0,-4.1,0.0,8.2,49.0,1.4,5.8,14.0
吕梁市,1411.0,2017-12-25,53764,离石,-4.6,-5.0,0.0,5.9,51.0,1.8,4.9,12.0
吕梁市,1411.0,2017-12-26,53764,离石,-3.2,-3.8,0.0,6.7,50.0,1.1,3.1,12.0
吕梁市,1411.0,2017-12-27,53764,离石,-0.4,-2.1,0.0,7.5,48.0,1.5,2.8,2.0
吕梁市,1411.0,2017-12-28,53764,离石,0.6,-1.2,0.0,6.8,54.0,2.8,4.9,12.0
吕梁市,1411.0,2017-12-29,53764,离石,-1.9,-3.6,0.0,0.0,57.0,1.5,4.0,13.0
吕梁市,1411.0,2017-12-30,53764,离石,-4.6,-4.5,0.0,5.2,44.0,1.6,6.1,14.0
吕梁市,1411.0,2017-12-31,53764,离石,-5.0,-5.1,0.0,6.6,43.0,2.1,3.4,12.0
太原市,1401.0,2017-12-01,53772,太原,-3.8,-1.5,0.0,7.9,51.0,0.9,2.1,10.0
晋中市,1407.0,2017-12-01,53772,太原,-3.8,-1.5,0.0,7.9,51.0,0.9,2.1,10.0
太原市,1401.0,2017-12-02,53772,太原,-2.2,-1.0,0.0,7.4,58.0,1.0,3.0,11.0
晋中市,1407.0,2017-12-02,53772,太原,-2.2,-1.0,0.0,7.4,58.0,1.0,3.0,11.0
太原市,1401.0,2017-12-03,53772,太原,-0.2,-0.1,0.0,7.9,52.0,1.8,5.4,16.0
晋中市,1407.0,2017-12-03,53772,太原,-0.2,-0.1,0.0,7.9,52.0,1.8,5.4,16.0
太原市,1401.0,2017-12-04,53772,太原,-2.8,-1.2,0.0,8.0,42.0,2.4,6.2,14.0
晋中市,1407.0,2017-12-04,53772,太原,-2.8,-1.2,0.0,8.0,42.0,2.4,6.2,14.0
太原市,1401.0,2017-12-05,53772,太原,-2.8,-1.9,0.0,7.9,37.0,2.2,5.7,12.0
晋中市,1407.0,2017-12-05,53772,太原,-2.8,-1.9,0.0,7.9,37.0,2.2,5.7,12.0
太原市,1401.0,2017-12-06,53772,太原,-3.2,-2.1,0.0,7.6,46.0,1.2,3.2,11.0
晋中市,1407.0,2017-12-06,53772,太原,-3.2,-2.1,0.0,7.6,46.0,1.2,3.2,11.0
太原市,1401.0,2017-12-07,53772,太原,-2.9,-1.4,0.0,7.9,44.0,1.7,3.8,3.0
晋中市,1407.0,2017-12-07,53772,太原,-2.9,-1.4,0.0,7.9,44.0,1.7,3.8,3.0
太原市,1401.0,2017-12-08,53772,太原,-3.6,-2.4,0.0,7.4,37.0,1.4,4.5,12.0
晋中市,1407.0,2017-12-08,53772,太原,-3.6,-2.4,0.0,7.4,37.0,1.4,4.5,12.0
太原市,1401.0,2017-12-09,53772,太原,-3.2,-3.4,0.0,2.7,44.0,1.8,6.9,14.0
晋中市,1407.0,2017-12-09,53772,太原,-3.2,-3.4,0.0,2.7,44.0,1.8,6.9,14.0
太原市,1401.0,2017-12-10,53772,太原,-1.5,-2.2,0.0,8.2,33.0,3.7,7.8,14.0
晋中市,1407.0,2017-12-10,53772,太原,-1.5,-2.2,0.0,8.2,33.0,3.7,7.8,14.0
太原市,1401.0,2017-12-11,53772,太原,-2.4,-2.0,0.0,5.0,45.0,1.7,2.4,10.0
晋中市,1407.0,2017-12-11,53772,太原,-2.4,-2.0,0.0,5.0,45.0,1.7,2.4,10.0
