city_name,city_code,year,temp,gtemp,rain,wind,sunshine,humidity
威海市,3710.0,2017,0.5806451612903226,1.148387096774193,0.6903225806451613,3.5870967741935487,4.403225806451613,61.32258064516129
娄底市,4313.0,2017,8.241935483870968,8.996774193548386,1.335483870967742,1.1967741935483869,1.470967741935484,77.6774193548387
孝感市,4209.0,2017,5.280645161290322,5.958064516129032,1.9774193548387096,3.929032258064516,3.8516129032258055,70.03333333333333
宁德市,3509.0,2017,12.912903225806456,13.699999999999998,2.1548387096774198,1.0967741935483872,2.064516129032258,77.45161290322581
宁波市,3302.0,2017,7.445161290322582,7.780645161290322,2.6064516129032262,1.5677419354838715,3.2129032258064525,78.2258064516129
安庆市,3408.0,2017,6.0935483870967735,6.970967741935484,2.5225806451612898,2.54516129032258,4.135483870967741,80.3225806451613
安康市,6109.0,2017,5.525806451612903,6.087096774193548,0.6096774193548387,0.8870967741935484,1.7483870967741937,73.64516129032258
安阳市,4105.0,2017,-5.483870967741934,-4.648387096774194,0.3838709677419355,3.0387096774193547,6.087096774193549,56.806451612903224
安顺市,5204.0,2017,6.812903225806451,8.496774193548386,0.8225806451612903,2.4225806451612906,0.7129032258064517,89.51612903225808
定西市,6211.0,2017,-5.103225806451611,-3.587096774193548,0.03870967741935484,1.6193548387096774,6.6096774193548375,46.967741935483865
宜宾市,5115.0,2017,10.09032258064516,11.4,0.2838709677419355,0.9870967741935482,1.6483870967741936,83.2258064516129
宜昌市,4205.0,2017,6.380645161290324,7.1193548387096754,0.4,1.6677419354838707,1.3258064516129031,73.3225806451613
宜春市,3609.0,2017,9.183870967741935,10.280645161290323,1.1774193548387095,1.6677419354838707,2.835483870967741,75.48387096774194
宝鸡市,6103.0,2017,0.6935483870967742,1.6225806451612903,0.19354838709677416,2.0516129032258066,4.538709677419353,57.67741935483871
宣城市,3418.0,2017,5.525806451612903,6.651612903225809,2.3161290322580643,2.925806451612904,3.9516129032258065,79.70967741935483
宿州市,3413.0,2017,3.3516129032258077,4.045161290322581,1.6741935483870969,1.6741935483870969,4.764516129032256,73.45161290322581
宿迁市,3213.0,2017,3.1580645161290324,4.106451612903226,1.6064516129032258,1.9258064516129032,4.900000000000001,72.06451612903227
山南地区,5422.0,2017,-0.17096774193548386,2.9225806451612906,0.035483870967741936,2.7354838709677427,7.748387096774193,26.806451612903228
岳阳市,4306.0,2017,7.72258064516129,7.7064516129032254,1.8774193548387093,2.2967741935483867,1.5,79.35483870967742
崇左市,4514.0,2017,15.580645161290324,17.000000000000004,2.338709677419355,2.7032258064516137,3.2,77.09677419354837
巴中市,5119.0,2017,8.061290322580644,8.66451612903226,0.2774193548387097,1.1580645161290322,2.4096774193548383,76.4193548387097
巴彦淖尔市,1508.0,2017,-7.8,-8.735483870967743,0.0,2.2483870967741937,8.103225806451613,46.67741935483871
巴音郭楞蒙古自治州,6528.0,2017,-7.419354838709676,-5.332258064516128,0.0032258064516129032,1.0677419354838709,5.0032258064516135,75.45161290322581
常州市,3204.0,2017,5.516129032258066,6.0451612903225795,1.9903225806451608,2.083870967741936,4.4064516129032265,76.96774193548387
常德市,4307.0,2017,7.167741935483869,7.56774193548387,1.2645161290322582,2.258064516129032,1.5741935483870966,72.90322580645163
平凉市,6208.0,2017,-2.112903225806452,-1.8354838709677423,0.019354838709677424,2.4032258064516134,5.635483870967742,43.903225806451616
